Unnamed: 0,label,text,label_num
286,ham,subject change midcon due ppa forwarded ami chokshi corp enron troy benoit reliantenergy com ami chokshi cc subject change midcon due ppa see attached file hpl feb xls hpl feb xls,0
2078,ham,subject communicating effectively course offering daren effective communication course december thursday pm one suggested may attend one please let know listed ernie thanks looking,0
2518,ham,subject enron hpl actuals january teco tap enron,0
4617,spam,subject samsung combination drive x x cd rw x dvd cd rewriter dvd romcombination drive combination drive x maximum write speed cd r x maximum rewrite speed cd rw x maximum read speed cd x maximum read speed dvd samsung x x cd rw x dvd combination drive samsung cd rw dvd rom combination drive offers great performance affordable price samsung sm offers x write speed x rewrite speed read cd media x also read dvd media x get today visit http www computron com deals one stop distributorjebel ali duty free zonedubai uae www computron com latest clearance sale listing contact sales department details please send enquiries dealers emirates net aeor contact via www computron com compaq hewlett packard com dell intel iomega epson aopen creative toshiba apc cisco us robotics microsoft canon intellinet targus viewsonic ibm sony lots complaints suggestions contact customerservice computron com tel prices u dollars ex works fax jebel ali duty free zone www computron com prices availability subject change usa canada u e without notice receive special offers plain text format reply mail request export email considered spam long include contact information remove instructions message intended dealer resellers somehow gotten list error reason would like removed please reply remove subject line message message sent compliance federal legislation commercial e mail h r section paragraph e bill title iii passed th u congress logos trademarks property respective owners products may exactly shown unsubscribe computron follow link click link copy paste address browser,1
3246,ham,subject texaco price discrepancy one stacey deals texaco natural gas april deal day priced waha gas daily texaco says waha rick bannion trader texaco confirmed price check let know correct thanks megan,0
5128,spam,subject cira yael hastala vista barbra provided miss elliot home laid table bit walter stir courteous comprehensive smile one smile,1
4992,spam,subject lowest rate us history sound let lenders compete refinance home credit report needed good credit bad credit care best finance rate credit challenged best customer service lowest interest rates years save per month go link insta quote monthly savings calculation http rinehart prlces net news asp way quickly easily lower monthly bill payments putting cash pocket pull cash refinance enjoy http hesitant prlces net news asp http beachhead prlces net gone asp,1
4655,spam,subject russian girls sex teens hi jody young russian teens home hardcore sex photos young russian bitches playing sweet bodies exclusive video collection village girls russia first time sex young boy fuck young girls http gtp info pc see later jody moore,1
86,ham,subject thanks ken walther begin express heart filled thanks time effort everyone put successful k effort truly great see everyone working together ensure enron continues winning way best truly blessed group individuals listed staffs put heart soul process outstanding team individuals opinion always go extra mile enron thanks everyone lot proud successfully survived k event,0
4876,spam,subject picks analyst high level precision yap international inc ypil voip technology requires computer high speed internet connection dial product current price watch stock monday little voip stocks rea moving lately move reaily go gains oo unheard break news past months seen yap internationa executing pian become eading suppiier voip technology including foliowing milestones november oo yap internationa revealed unique patent pending technoiogy marketed nomad yap international personal gateway yap internationa personal gateway nomad patent pending solution real probiem inherent current competing voip gateways probiem end user imited physica location gateway order make voip call nomads unique patent pending technology ailows customer make voip enabied calis telephone one physicaliy connected gateway first time customer may cal persona gateway ceilular landline push button phone worid even aptop pda connecting internet voip cail savings oniine information services bypassing either partiaily entirely high cost internationa long distance charges incumbent telecommunication providers december oo yap internationa announced first major contract invoiving use technoiogy products yap internationa announced signing exclusive contract representaciones gorbea companys distributor voip products services central south america representaciones gorbea rgsa major presence region rgsa entered exciusive contractual agreement second argest carrier region oo voip units depioyed throughout guatemaia contract represents excess miilion usd yap international expects products wiil comprise argest share order rgsa aiso exclusive representative level lvlt nasdaq central america january oo effort enhance management team yap international announced appointment dr viadimir karpenkov ms ph company chief information officer dr karpenkov earned phd ura state university completed separate master science degrees genera programming data base management physics electro magnetic occurrences optics semi conductors respectiveiy dr karpenkov diverse background also inciudes direct involvement development proprietary technoiogies systems many patented u europe one system first cellular phone network city cheiyabinsk russia deveioped dr karpenkov partnership mi iken gmbh germany radio telephone inc russia agreement securities trading services inc developments past months leaves us tools necessary commercialize market products giobal scaie expect miiestones met thus executing business plan anticipated stated jan olivier ceo yap international inc company yap international inc muiti nationa internet communications company developing cost effective telecommunications voice internet protoco voip technologies company holds exciusive rights revoiutionary voip product ine cailed nomad systems dia broadband dsl cabie sateliite wireless capabilities company pians targeting nationa fixed ine ii iii tier carriers interested effectively competing dominant carrier marketpiace large muitinationa corporations need us european presence example united states number ringing offices guatemala london offering business partners economical way communicate immigrants north america means significantly lowering communication expense relatives country origin company headquartered las vegas administrative offices vancouver saies offices los angeies san francisco newport beach california please watch one trade monday go ypi information within publication contains future looking statements within meaning section securities act section b securities exchange act statements thatexpress invoive discussions respect predictions expectations beliefs plans projections objectives goals assumptions futureevents performance statements historical fact may future looking statements future looking statements based expectations estimates projections time statements made invoive number risks uncertainties could cause actual results events differ materially presently anticipated future ooking statements action may identified use words projects foresee expects wiil anticipates estimates believes understands statements indicating certain actions may could might occur future looking statements based information currently avaiiable subject number risks uncertainties factors couid cause ypil actual results performance prospects opportunities differ materia expressed impiied future looking statements many microcap stocks today company additiona risk factors raise doubt abiiity continue going concern risks uncertainties factors include without limitation company growth expectations ongoing funding requirements specifica company growth prospects scalable customers risks inciude company limited operating history company history operating losses consumers acceptance company use icensed technoiogies risk increased competition potential need additional financing conditions terms financing consummated imited trading market company securities possible voiatiiity company stock price concentration ownership potentia fluctuation company operating resuits publisher report represent information contained message states ail materia facts omit materia fact necessary make statements therein misieading information provided within report pertaining investing stocks securities must understood information provided investment advice pubiisher newsletter advises readers subscribers seek advice registered professional securities representative deciding trade stocks featured within report none materia within report shail construed kind investment advice soiicitation many companies verge bankruptcy lose al money investing stock publisher report registered investment expert subscribers shouid view information herein lega tax accounting investment advice reference past performance companies speciaily selected referenced based favorable performance companies wouid need perfect timing achieve results examples given assurance happening remember always past performance indicative future resuits thorough due diligence effort including review company filings sec gov edgar online com avaiiabie completed prior investing ail factual information report gathered pubiic sources including limited company websites company press releases pubiisher discloses receipt fifteen thousand ars third party officer director affiliate shareholder ofthe company preparation oniine report aware aninherent confiict interest resulting compensation due fact paid publication pubiisher report believes information reiiable make assurance accuracy completeness use material within report constitutes acceptance terms wish stop future mailings feel wrongfully placed membership please go send biank e mai thanks subject stock yahoo com,1
2132,ham,subject volume changes december please note following volume changes december deal meter counterparty trade zone eog res kcs res bob,0
5098,spam,subject always much spur formula increase sperm production shoot five times load longer satisfying orgasms complete satisfaction fully guaranteed industry leader money back guarantee never needed million customers world top porn stars use huge effects http pockmarked com spur aa,1
2788,ham,subject meter daren meter recorded flow following days deal used deal last january write meter hpl strangers balances flow handled,0
1979,ham,subject job survey matching heather darren donna left bob e mail set times forwarded kathryn bussell hou ect pm bob hall enron pm robert superty hou ect ect george smith na enron enron randall l gay hou ect ect michael eiben hou ect ect victor lamadrid hou ect ect edward terry hou ect ect katherine l kelly hou ect ect rita wynne hou ect ect pat clynes corp enron enron cc kathryn bussell hou ect ect subject job survey matching give head katherine getting next week work new job survey matching process hr salary comparison like one done last year till thursday next week get finished thanks bob,0
3242,ham,subject accomplishments first six months yes great accomplishment please go time soon talk later bob original message farmer daren j sent thursday may hall bob subject accomplishments first six months going aep considered accomplishment way people could give performance feedback leaving left company sure thought superior though original message hall bob sent thursday may superty robert farmer daren j wynne rita mcclure mark bussell l kathryn subject accomplishments first six months time please put together list accomplishments first six months know use system sure let know thanks bob,0
3699,spam,subject holiday specials didrex nasacort great products help heartburn relief pain relief overnight fedex shipping gets meds promptly http www muo stong g com bwrx skied recondite alp feel cyprian cholesterol ccny gallonage homeward service yttrium entrant sulk belove toolkit truce heroin knock series airborne tallahassee squid summertime anus bose bearberry reck bushnell nurse octahedral yemen forgotten forrest dnieper permian,1
80,ham,subject january setup mops specifically meter several deals set ranked allocate properly know suggest double check industrials ensure ranked correctly january need nomed ken,0
5035,spam,subject paint shop small world could speak call back surfing,1
3085,ham,subject shut meter need help one spoke gary shortly sent e mail day sure say letter regarding long would shut repair needs done remedy situation ever going take gas tell remain shut gas meets specs gary suggestion called mike morris left message heard back therefore sending e mail see anyone else give advise contents notification letter need send thanks advance help give enron north america corp gary hanks pm cheryl dudley hou ect ect shawna flynn hou ect ect michael w morris hou ect ect cc james mckay hou ect ect daren j farmer enron enronxgate edward terry hou ect ect earl tisdale hou ect ect subject shut meter meter tri c resources gov daniel shut approximately pm friday april producer shut due high hydrocarbon dew point questions please call thanks gary hanks,0
2778,ham,subject hpl nom march see attached file hplno xls hplno xls,0
1318,ham,subject enron hpl actuals july hey charlie st show enron contract would fulfilled hpl katy please correct incorrect iferc totals volume th tap enron totals st volume st hpl gas daily totals tap assuming tap assuming enron contract th st please advise regards ami melissa jones charlie stone gary green timpowell txu com daren j farmer enron com gary hanks enron com carlos j rodriguez enron com earl tisdale enron com ami chokshi enron com cc subject enron hpl actuals july teco tap hpl iferc enron ls hpl lsk ic enron,0
3537,ham,subject fw hpl imbalance payback original message laallen aep com mailto laallen aep com sent monday october pm dbaumba enron com subject hpl imbalance payback sorry guessed wrong e mail forwarded lauri allen hol aepin pm brian hull enron com dave bombeck enron com cc rita wynne enron com subject hpl imbalance payback brian relates imbalance due enron pre june aep hpl negotiating enron behalf clear historical imbalances lobo wants pay gas back wednesday guys take transport hpl market fee course outright sell hpl taking receipt king ranch realize wednesday may short notice party determining date resolution problem getting guys hold need let know want proceed thanks forwarded lauri allen hol aepin pm laallen aep com smaki aep com susan braden exxonmobil com cc garza israel subject hpl imbalance payback confirmed agreed hpl laurie allen exxon susan braden allow lobo pipeline payback hpl thompsonville imbalance hpl king ranch imbalance date dkthm would like schedule gas day wednesday october please respond email agree date send nomination tomorrow morning party agreed email sean could please forward daxa bhavsar regards robert j perez jr lobo pipeline company l p e transportation exchange etn mailto roberto j perez jr usa conoco com,0
113,ham,subject industrial accounts january taken scheduling industrial accounts without assistance kenneth seaman want thank ken efforts training period ken help feel confident continue responsibility little assistance thus please forward correspondence directly future,0
2325,ham,subject hpl meter hungerford grain company daren hpl recorded flow mmbtus hpl pipeline gas measurement dept verified accuracy flow deals place month prior month currently volume recorded hpl strangers gas contract logistics needs approval write volumes unaccounted gas loss please print sign return original clem cernosek approval write volume unaccounted gas loss thanks clem,0
2614,ham,subject meter daren meter recorded flow jan year activity way back checked cheryl jones flow good apparently turned one day need put deal flow thanks also transport nom texaco king ranch adequate flow stratton,0
1190,ham,subject vacation vacation week july th july st risk questions please refer dave baumbach need get touch try cell phone,0
2796,ham,subject hpl nom march see attached file hplno xls hplno xls,0
2834,ham,subject neon lesson lesson fun experiencing god week doc,0
913,ham,subject confirming requisitions confirming open requistions group records indicate otherwise please let know lisa csikos rita wynne daren farmer mike eiben pat clynes mary smith steve venturatos posting dates updated reflect current posting date thanks support toni,0
2996,ham,subject enron actuals april estimated actuals teco tap soon get e mail duke send,0
4872,spam,subject online pharmacy buy drugs online online pharmacy visit online store save save compared normal rates popular drugs available world wide shipping doctor visits prescriptions next day priority shipping discreet packaging buy bulk save make easier faster ever get prescriptions need go http tolr com simply rx convenient safe private online source fda approved pharmacy prescriptions sell brand name exact generic equivalents us fda approved prescription drugs fully licensed overseas pharmacy upon approval medical information licensed physician issue free prescription filled shipped one business day thanks http tolr com z php,1
2916,ham,subject april flexible katy gas fyi show far april baseload term katy flexible purchase gas oasis meter aquila duke richardson conoco total flexible lonestar meter duke inflexible mitchell crosstex baseload sale total flexible thanks mark x,0
57,ham,subject black marlin meter ua according measurement flow however nothing indicate gas received hpl oss checked mips measurement statement supports flow rate mmbtu daren deal cpr may fed oss thanks stella,0
1130,ham,subject revised nom yates energy daren yates energy revised nom meter bob,0
2967,ham,subject first deliveries comstock oil gas hesco gathering company see attached letters,0
1841,ham,subject wacog sale cannon winter according contract pricing gas selling back cannon wacog bought summer calculation wacog let know questions comments dave,0
1035,ham,subject calpine daily gas nomination hidalgo daily gas nomination doc,0
1126,ham,subject sap timelines aware sap financial systems implemented enron north america companies july attached file contains timelines transaction,0
1339,ham,subject hpl nom august see attached file hplo xls hplo xls,0
4677,spam,subject daily stock barometer investor aiert l r c j brand new stock attention lauraan corporation stock symbol l r c j breaking news reieased company friday ciose watch stock go crazy monday morning th january current price current price projected specuiative price next days projected specuiative price next days lauraan corporation lauraan premier provider home entertainment home automation products services new home market company selis primariiy homebuilders homebuyers building homes ok range lauraan eariy stage company process deveioping business nationwide acquisitions existing home technology companies seiect markets throughout country company experienced management team years experience home technology industry current price current status lauraan compieted first acquisition syslync georgia georgia company plans acquire ocations next months lois negotiated ready announced georgia currently annuaiized revenues ook expected double monthly revenue next months three next acquisitions wi add additional million revenue long term strategy company pians raise funds make acquisitions throughout strategic new home markets create nationa brand revenues million oo lauraan recognized quality service value provided simplicity soiutions breaking news lauraan corporation announces new servicing buiider agreements grapevine texas jan prnewswire firstca via comtex lauraan corporation l r c j lauraan provider home entertainment automation products new home market announced today wholiy owned subsidiary syslync georgia syslync completed exciusive agreement certicom inc nationa provider home commercia security systems service residentia accounts atlanta area addition syslync named sole instalier new instaliations residential alarms certicom wil provider home technoiogy products sysiync also announced today seiected preferred provider home technology products services atlanta based lou freeman properties inc developer builder custom homes oo ooo ooo ooo plus range two agreements wil double homes touch throughout atlanta area stated david watson genera manager syslync agreements wil provide sysiync steady recurring revenue streams important profitability lauraan home entertainment technoiogy solutions provider offers buiiders homeowners singie source audio video home theater security computer home automation needs company owned stores lauraan subsidiaries work directiy builders home wners design install home technoiogy soiutions f homeowner ifestyle budget safe harbor act disc imer press reiease contains forward looking statements within meaning section securities act amended section e securities exchange act amended exchange act may involve risks uncertainties forward ooking statements based certain assumptions describe future pians strategies expectations generaliy identifiable use words believe expect intend anticipate estimate project simiiar expressions forward ooking statements relate among things expectations business environment company operates projections future performance potential future performance perceived opportunities market statements regarding company mission vision company actual resuits performance achievements may differ materia resuits performance achievements expressed impiied forward ooking statements due wide range factors set forth annua report form lo ksb file sec read ega notes anything else information within email contains forward ooking statements within meaning section securities act section b securities exchange act statements express involve discussions respect predictions goais expectations beliefs plans projections objectives assumptions future events performance statements historica fact may forward looking statements forward looking statements based expectations estimates projections time statements made invoive number risks uncertainties could cause actua resuits events differ materia presently anticipated forward ooking statements action may identified use words projects foresee expects estimates beiieves understands part anticipates statements indicating certain actions may could might occur information provided within email pertaining investing stocks securities must understood information provided investment advice emerging equity alert advises al readers subscribers seek advice registered professional securities representative deciding trade stocks featured within emai none materia within report shal construed kind investment advice piease mind interpretation witer newsietter news pubiished company represent company official statement fact may differ real meaning news release meant say look news release yourseif judge yourseif details compliance section b disciose hoiding l r c j shares prior publication report aware inherent conflict interest resulting hoidings due intent profit liquidation shares shares may sold time even positive statements made regarding company since shares inherent confiict interest statements opinions readers publication cautioned piace undue reiiance forward ooking statements based certain assumptions expectations invoiving various risks uncertainties could cause resuits differ materially set forth forward ooking statements piease advised nothing within email shall constitute solicitation invitation get position se security mentioned herein newsletter neither registered investment advisor affiliated broker dealer newsietter paid third party send report al statements made express opinion shouid treated may take position se securities mentioned time report includes forward ooking statements within meaning private securities litigation reform act statements may inciude terms expect believe may wiil move undervalued intend simiiar terms wish stop future mailings fee wrongfuliy piaced please gohere stockmaker yahoo com,1
4538,spam,subject colloquy hi christine replying back think referred friend website new dating housewives pretty hot girls like show webcam first live within area code maybe could hook well anyways hope hear soon http www usapayboy com ora enter php kisses christine,1
101,ham,subject ces blue dolphin pipeline starts days eventually termed buy spinnaker galveston island l gd hsc plus tsp dehy transported blue dolphin pipeline agency given enron per mary jean bdpl transport contract bdpl gtsa dehy fee contract mei da sold dow plant inlet brazoria county gd hsc blue dolphin require nominations whatever produced allocated dow currently volumes mmbtu samedan operates production field janene shipp blue dolphin contacts volumes ken davenport xl transport mary jean krinke xl ami,0
2950,ham,subject final final version added shell deleted south hampton,0
3431,ham,subject thank contribution together change lives thank changing lives employee id name jerry farmer payment amount payment method one time deduction paycheck payroll date leadership giving roster make difference club applicable mailing address meadowtree spring tx us donation designated united way texas gulf coast written acknowledgement contribution find look back life moments stand moments done things others henry drummond,0
4818,spam,subject quick look ever rent buy adult dvd store deal weird looks checkout person anymore download full length adult dvds comfort home keep forever dvds downloadable full length chapter wmv xvid format limits drm high rez broadband regular rez dial remember keep em forever even burn em watch tv price one dvd store offering one week free click,1
1577,ham,subject equistar buybacks valid buyback ticket meter sitara ticket ticket old ticket used set buyback ticket across equistar meters recall process done enable client services automate equistar allocation billing project took place around april production retroactive back jan link compute buyback set ticket since equistar begun business via ena necessary establish buyback ticket ena matrix thus answer question yes one buyback ticket meter hpl ena ena activity kept whole swing hpl hope addressed questions however available follow discussion needed pleasure working learned lot business scheduling industrials thanks opportunity daren j farmer robert e lloyd hou ect ect cc pat clynes corp enron enron subject equistar buybacks robert three buy back tickets sitara equistar mtr two hpl one ena one buyback company also meter set allocate ena contract hpl contract,0
4864,spam,subject business ideas march hows going looking new way generate income easily explosion online world come new opportunities longer need tons cash reach large audience run online casiino home nothing fancy needed computer little money telephone extention get set chapel vampire altruism bunk sagacity,1
2488,ham,subject equistar feb think found deal deal meter attached meter split two meters meter change al forwarded aimee lannou hou ect pm aimee lannou pm daren j farmer hou ect ect cc subject equistar feb daren equistar total new deal per janice equistar meter effective seen deal let know legitimate volumes added moved meter meter deal thanks al,0
2170,ham,subject meter pretty sure high zero adjusted measurement disregard spurious volumes coming across james,0
669,ham,subject meter daren know busy left voice mail yesterday meter flow mmbtus mar deal meter mar could either set new deal cover flow extend deal feb february deal number please let know today allocations close today thanks aimee,0
841,ham,subject unify close schedule following close schedule coming month please keep mind following key times unify sitara bridge back p wednesday may st errors must clear time mass draft p wednesday evening accrual process begins thursday june lst changes timeline please ensure contacted soon possible thanks mechelle x,0
4999,spam,subject dealers distributors wanted new communication products telephone line sharing device power reboot equipment remotely using single telephone line one single line install upto different devices one telephone line connected stick automatically route call telephone voice fax machine modem internet eliminating need cost lines compatible ksu pbx systems power control remote reboot power computers equipment eg atm machines using phone line need travel power stone also safeguards information hackers protects power fluctuations lowers electricity consumption save hundreds dollars phone line charges polnet acp automatic call processors one single line install upto different devices safeguards hackers provides surge protection used data terminals credit card terminals storage monitoring equipment fax machines modems benefits benefits benefits saves money eliminating dedicated phone lines add equipment without adding lines precision routing roi within months one year warranty reduces downtime improves customer service saves costly service calls return investment realized one saved service call one year warranty saves money eliminating dedicated phone lines centralized control remote location roi within months rugged dependable harsh environments two year warranty features features features extremely flexible touchstone programming user defined transfer codes broad compatibility telephony equipment telco services barge protection stackable non volatile programming auto fax detect loss data throughput speed integrity invisible call transaction toll free tech support manual automatic operation modes vac receptacle breaker touchtone control security ring trip control touchtone programming toll free tech support extremely flexible touchtone programming remote programming optional user defined transfer codes seven digits broad compatibility telephony equipment telco services barge protection dual surge protection emergency barge priority calls loss data throughput speed integrity invisible call transaction toll free tech support visit http www computron com deals one stop office td jebel ali duty free zonedubai uae www computron com latest clearance sale listing contact sales department details please send enquiries dealers emirates net aeor contact via www computron com compaq hewlett packard com dell intel iomega epson aopen creative toshiba apc cisco us robotics microsoft canon intellinet targus viewsonic ibm sony lots complaints suggestions contact customerservice computron com tel prices u dollars ex works fax jebel ali duty free zone www computron com prices availability subject change usa canada u e without notice receive special offers plain text format reply mail request export email considered spam long include contact information remove instructions message intended dealer resellers somehow gotten list error reason would like removed please reply remove subject line message message sent compliance federal legislation commercial e mail h r section paragraph e bill title iii passed th u congress logos trademarks property respective owners products may exactly shown unsubscribe computron follow link click link copy paste address browser please give atleast hours unsubscription effective,1
3364,ham,subject new tax law update whether investing kids education retirement new federal tax law may make goals easier reach trillion tax relief package could affect finances many areas investing college retirement managing income estate taxes many tax cuts phase gradually next several years help take advantage possible provisions start planning soon ways may benefit include lower income tax rates gradual reduction tax rates already begun fact new withholding schedule went effect july receive tax rebate check soon due creation new bottom rate retroactive january tax rates fall next years disposable income likely rise offering opportunity invest toward various goals education funding incentives parents want help children attend college may find financial task easier tax relief act improve education savings tools education iras accounts contribution limit rise money accounts used elementary secondary school costs addition higher education expenses state sponsored college savings plans also beginning distributions plans qualified education expenses tax free currently earnings accounts deferred taxed beneficiary rate upon withdrawal particularly attractive due generous contribution limits deductions education expenses act increases eligibility student loan interest deductions creates new deduction higher education expenses child tax credit though tied specifically education expenses credit provide increasing help parents investing college previously per qualifying child credit increases thereafter higher retirement plan contribution limits tax act allow people earned income invest retirement plans iras possibly helping retire sooner comfortably options may include traditional roth iras annual contribution limits types iras gradually rise year limits indexed inflation increments k b working individuals also may able invest employer retirement plan limit elective deferrals gradually rise year include catch contribution provision people years older much provisions new tax law may benefit family meet identify ones apply help make see new tax law provides meaningful tax savings number areas changes phased gradually set expire without reauthorization planning must flexible enough react year year changes planning american express financial advisors excels backed corporate team specialists taxation investments estate retirement planning help make finances let know questions look forward seeing byron make save give john wesley byron w ellis cfp tm clu chfc senior financial advisor american express financial advisors ids life insurance company lake robbins drive suite woodlands tx phone ext fax e mail byronellis usa net winmail dat,0
3942,spam,subject brazilian style baby g nqwjsb imzccexvwra deport wild latina girls image loading backwater remove please would like removed mailing lists please click actinolite gmuj bqj wxnluvx ynvk ax socdeo kddaainebfqdzujentqhk hypothalamus skbweph,1
872,ham,subject bammel pma revised schedules jan mar apr estimate scheduled volumes may prices revised capture texas general storage revenue fuel retention jan mar apr fuel volumes shown zero buy price storage book april also volume true ups due actual metered volumes schedule another adjustment made april true cumulative facility balance mmbtu thanks kenny,0
1613,ham,subject neon discussion september like talked meeting august planning getting material discussion friday preceding neon meeting would help get sooner let know see would help also open attachment written microsoft word let know whatever necessary get keep touch things going group successes problems etc praying groups bobby neon measuring success lesson doc,0
3345,ham,subject http info postings capacity op point index asp,0
963,ham,subject enron actuals june teco tap hpl iferc texoma enron ls hpl katy enron,0
4184,spam,subject acquire use international drivers license different name sunrise breadwinner players guide handbook probably revolutionary ebook offered sale anywhere world discover secrets government want know already one politician tried hardest silence explosive dangerous book secret players guide probably revolutionary book offered sale anywhere world discover secrets governments want know sample inside quick start guide offshore banking keep money open anonymous merchant accounts get anonymous visa mastercard credit cards set discreet mail drops countries find anyone anywhererepair credittelephone calls free find books change life banned would prefer recieve messages check downdraft transgressor proliferate pittsburgh ectopic crude propane boolean atlantica swath mailbox nervous ferment bay contravariant pinion featherweight shoal vermeil swastika burch mumble ingrate dell patty screechy boule verbal hertzog challenge stroboscopic stiletto mash bayda concrete abstracter hamal,1
1394,ham,subject august buyback worksheet attached listing august activity buybacks,0
2148,ham,subject swing buybacks buyback marthon ashland put today julie aimee lannou julie meyers hou ect ect cc subject swing buybacks julie current swing ad buybacks list december please let know together thanks aimee,0
274,ham,subject global data management gas asset support order align global data management responsibilities contracts facilities overall operations support brian redmond asset area global contracts global facilities functions assets transferred steve venturatos within brenda herod gas assets operations organization contract facility requests enron companies listed directed steve hpl companies houston pipe line mid texas pipeline enron field services hpl compression company hpl resources lrc companies enron storage company enron storage co llc louisiana resources company louisiana gas pipeline company limited partnership louisiana resources pipeline company limited partnership denver companies fort union llc enron midstream services powder river lost creek project hurricane bridgeline holding l p bridgeline gas distribution llc bridgeline gas marketing llc global requests enron north america offsystem pipelines continue handled area connie sutton responsibility global counterparty setups updates remains centralized organization headed mary gosnell missed someone distribution please forward,0
4280,spam,subject get free ibm thinkpad computer,1
1986,ham,subject hpl meter texoma p gsu hpl daren meter recorded flow mmbtus currently volume booked hpl strangers gas contract logistics needs approval writeoff volume unaccounted gas loss approval writeoff volumes unaccounted gas loss please print approve return original thanks clem,0
2370,ham,subject bob want thank response time getting cody draft amendment look morning cody current obligation gas february th firm date next couple days cody requested strike gas daily price gas brought day lst day month language mentioned article contract price price called darren farmer texas desk explained situation passed problem since know date volume package start flowing hplc please e mail copy changes approval sent overnight cody thanks,0
